Hemisphere,Month,Year,D-N,DJF,J-D,JJA,MAM,SON,Temperature
Global,Apr,1880,,,-0.16,-0.15,-0.1,-0.18,-0.15
Global,Aug,1880,,,-0.16,-0.15,-0.1,-0.18,-0.09
Global,Dec,1880,,,-0.16,-0.15,-0.1,-0.18,-0.16
Global,Feb,1880,,,-0.16,-0.15,-0.1,-0.18,-0.23
Global,Jan,1880,,,-0.16,-0.15,-0.1,-0.18,-0.17
Global,Jul,1880,,,-0.16,-0.15,-0.1,-0.18,-0.17
Global,Jun,1880,,,-0.16,-0.15,-0.1,-0.18,-0.2
Global,Mar,1880,,,-0.16,-0.15,-0.1,-0.18,-0.08
Global,May,1880,,,-0.16,-0.15,-0.1,-0.18,-0.08
Global,Nov,1880,,,-0.16,-0.15,-0.1,-0.18,-0.2
Global,Oct,1880,,,-0.16,-0.15,-0.1,-0.18,-0.22
Global,Sep,1880,,,-0.16,-0.15,-0.1,-0.18,-0.13
Global,Apr,1881,-0.08,-0.16,-0.07,-0.06,0.06,-0.17,0.06
Global,Aug,1881,-0.08,-0.16,-0.07,-0.06,0.06,-0.17,-0.02
Global,Dec,1881,-0.08,-0.16,-0.07,-0.06,0.06,-0.17,-0.05
Global,Feb,1881,-0.08,-0.16,-0.07,-0.06,0.06,-0.17,-0.13
Global,Jan,1881,-0.08,-0.16,-0.07,-0.06,0.06,-0.17,-0.18
Global,Jul,1881,-0.08,-0.16,-0.07,-0.06,0.06,-0.17,0.02
Global,Jun,1881,-0.08,-0.16,-0.07,-0.06,0.06,-0.17,-0.17
Global,Mar,1881,-0.08,-0.16,-0.07,-0.06,0.06,-0.17,0.04
Global,May,1881,-0.08,-0.16,-0.07,-0.06,0.06,-0.17,0.08
Global,Nov,1881,-0.08,-0.16,-0.07,-0.06,0.06,-0.17,-0.17
Global,Oct,1881,-0.08,-0.16,-0.07,-0.06,0.06,-0.17,-0.2
Global,Sep,1881,-0.08,-0.16,-0.07,-0.06,0.06,-0.17,-0.14
Global,Apr,1882,-0.07,0.09,-0.1,-0.14,-0.08,-0.17,-0.15
Global,Aug,1882,-0.07,0.09,-0.1,-0.14,-0.08,-0.17,-0.06
Global,Dec,1882,-0.07,0.09,-0.1,-0.14,-0.08,-0.17,-0.34
Global,Feb,1882,-0.07,0.09,-0.1,-0.14,-0.08,-0.17,0.15
Global,Jan,1882,-0.07,0.09,-0.1,-0.14,-0.08,-0.17,0.18
Global,Jul,1882,-0.07,0.09,-0.1,-0.14,-0.08,-0.17,-0.15
Global,Jun,1882,-0.07,0.09,-0.1,-0.14,-0.08,-0.17,-0.21
Global,Mar,1882,-0.07,0.09,-0.1,-0.14,-0.08,-0.17,0.06
Global,May,1882,-0.07,0.09,-0.1,-0.14,-0.08,-0.17,-0.13
Global,Nov,1882,-0.07,0.09,-0.1,-0.14,-0.08,-0.17,-0.15
Global,Oct,1882,-0.07,0.09,-0.1,-0.14,-0.08,-0.17,-0.23
Global,Sep,1882,-0.07,0.09,-0.1,-0.14,-0.08,-0.17,-0.13
Global,Apr,1883,-0.18,-0.33,-0.16,-0.08,-0.15,-0.17,-0.17
Global,Aug,1883,-0.18,-0.33,-0.16,-0.08,-0.15,-0.17,-0.12
Global,Dec,1883,-0.18,-0.33,-0.16,-0.08,-0.15,-0.17,-0.1
Global,Feb,1883,-0.18,-0.33,-0.16,-0.08,-0.15,-0.17,-0.36
Global,Jan,1883,-0.18,-0.33,-0.16,-0.08,-0.15,-0.17,-0.28
Global,Jul,1883,-0.18,-0.33,-0.16,-0.08,-0.15,-0.17,-0.05
Global,Jun,1883,-0.18,-0.33,-0.16,-0.08,-0.15,-0.17,-0.07
Global,Mar,1883,-0.18,-0.33,-0.16,-0.08,-0.15,-0.17,-0.11
Global,May,1883,-0.18,-0.33,-0.16,-0.08,-0.15,-0.17,-0.16
Global,Nov,1883,-0.18,-0.33,-0.16,-0.08,-0.15,-0.17,-0.22
Global,Oct,1883,-0.18,-0.33,-0.16,-0.08,-0.15,-0.17,-0.1
Global,Sep,1883,-0.18,-0.33,-0.16,-0.08,-0.15,-0.17,-0.2
Global,Apr,1884,-0.26,-0.1,-0.28,-0.31,-0.36,-0.27,-0.39
Global,Aug,1884,-0.26,-0.1,-0.28,-0.31,-0.36,-0.27,-0.27
Global,Dec,1884,-0.26,-0.1,-0.28,-0.31,-0.36,-0.27,-0.3
Global,Feb,1884,-0.26,-0.1,-0.28,-0.31,-0.36,-0.27,-0.07
Global,Jan,1884,-0.26,-0.1,-0.28,-0.31,-0.36,-0.27,-0.12
Global,Jul,1884,-0.26,-0.1,-0.28,-0.31,-0.36,-0.27,-0.32
Global,Jun,1884,-0.26,-0.1,-0.28,-0.31,-0.36,-0.27,-0.34
Global,Mar,1884,-0.26,-0.1,-0.28,-0.31,-0.36,-0.27,-0.36
Global,May,1884,-0.26,-0.1,-0.28,-0.31,-0.36,-0.27,-0.33
Global,Nov,1884,-0.26,-0.1,-0.28,-0.31,-0.36,-0.27,-0.32
Global,Oct,1884,-0.26,-0.1,-0.28,-0.31,-0.36,-0.27,-0.24
Global,Sep,1884,-0.26,-0.1,-0.28,-0.31,-0.36,-0.27,-0.26
Global,Apr,1885,-0.34,-0.4,-0.32,-0.35,-0.37,-0.24,-0.41
Global,Aug,1885,-0.34,-0.4,-0.32,-0.35,-0.37,-0.24,-0.3
Global,Dec,1885,-0.34,-0.4,-0.32,-0.35,-0.37,-0.24,-0.09
Global,Feb,1885,-0.34,-0.4,-0.32,-0.35,-0.37,-0.24,-0.33
Global,Jan,1885,-0.34,-0.4,-0.32,-0.35,-0.37,-0.24,-0.58
Global,Jul,1885,-0.34,-0.4,-0.32,-0.35,-0.37,-0.24,-0.33
Global,Jun,1885,-0.34,-0.4,-0.32,-0.35,-0.37,-0.24,-0.43
Global,Mar,1885,-0.34,-0.4,-0.32,-0.35,-0.37,-0.24,-0.25
Global,May,1885,-0.34,-0.4,-0.32,-0.35,-0.37,-0.24,-0.44
Global,Nov,1885,-0.34,-0.4,-0.32,-0.35,-0.37,-0.24,-0.23
Global,Oct,1885,-0.34,-0.4,-0.32,-0.35,-0.37,-0.24,-0.23
Global,Sep,1885,-0.34,-0.4,-0.32,-0.35,-0.37,-0.24,-0.28
Global,Apr,1886,-0.29,-0.34,-0.31,-0.27,-0.31,-0.25,-0.27
Global,Aug,1886,-0.29,-0.34,-0.31,-0.27,-0.31,-0.25,-0.3
Global,Dec,1886,-0.29,-0.34,-0.31,-0.27,-0.31,-0.25,-0.24
Global,Feb,1886,-0.29,-0.34,-0.31,-0.27,-0.31,-0.25,-0.5
Global,Jan,1886,-0.29,-0.34,-0.31,-0.27,-0.31,-0.25,-0.43
Global,Jul,1886,-0.29,-0.34,-0.31,-0.27,-0.31,-0.25,-0.17
Global,Jun,1886,-0.29,-0.34,-0.31,-0.27,-0.31,-0.25,-0.34
Global,Mar,1886,-0.29,-0.34,-0.31,-0.27,-0.31,-0.25,-0.42
Global,May,1886,-0.29,-0.34,-0.31,-0.27,-0.31,-0.25,-0.23
Global,Nov,1886,-0.29,-0.34,-0.31,-0.27,-0.31,-0.25,-0.26
Global,Oct,1886,-0.29,-0.34,-0.31,-0.27,-0.31,-0.25,-0.27
Global,Sep,1886,-0.29,-0.34,-0.31,-0.27,-0.31,-0.25,-0.23
Global,Apr,1887,-0.35,-0.5,-0.35,-0.28,-0.33,-0.28,-0.34
Global,Aug,1887,-0.35,-0.5,-0.35,-0.28,-0.33,-0.28,-0.34
Global,Dec,1887,-0.35,-0.5,-0.35,-0.28,-0.33,-0.28,-0.32
Global,Feb,1887,-0.35,-0.5,-0.35,-0.28,-0.33,-0.28,-0.56
Global,Jan,1887,-0.35,-0.5,-0.35,-0.28,-0.33,-0.28,-0.71
Global,Jul,1887,-0.35,-0.5,-0.35,-0.28,-0.33,-0.28,-0.25
Global,Jun,1887,-0.35,-0.5,-0.35,-0.28,-0.33,-0.28,-0.24
Global,Mar,1887,-0.35,-0.5,-0.35,-0.28,-0.33,-0.28,-0.35
Global,May,1887,-0.35,-0.5,-0.35,-0.28,-0.33,-0.28,-0.29
Global,Nov,1887,-0.35,-0.5,-0.35,-0.28,-0.33,-0.28,-0.25
Global,Oct,1887,-0.35,-0.5,-0.35,-0.28,-0.33,-0.28,-0.35
Global,Sep,1887,-0.35,-0.5,-0.35,-0.28,-0.33,-0.28,-0.25
Global,Apr,1888,-0.19,-0.34,-0.17,-0.14,-0.27,-0.02,-0.2
Global,Aug,1888,-0.19,-0.34,-0.17,-0.14,-0.27,-0.02,-0.15
Global,Dec,1888,-0.19,-0.34,-0.17,-0.14,-0.27,-0.02,-0.03
Global,Feb,1888,-0.19,-0.34,-0.17,-0.14,-0.27,-0.02,-0.35
Global,Jan,1888,-0.19,-0.34,-0.17,-0.14,-0.27,-0.02,-0.33
Global,Jul,1888,-0.19,-0.34,-0.17,-0.14,-0.27,-0.02,-0.1
Global,Jun,1888,-0.19,-0.34,-0.17,-0.14,-0.27,-0.02,-0.17
Global,Mar,1888,-0.19,-0.34,-0.17,-0.14,-0.27,-0.02,-0.41
Global,May,1888,-0.19,-0.34,-0.17,-0.14,-0.27,-0.02,-0.21
Global,Nov,1888,-0.19,-0.34,-0.17,-0.14,-0.27,-0.02,0.03
Global,Oct,1888,-0.19,-0.34,-0.17,-0.14,-0.27,-0.02,0.02
Global,Sep,1888,-0.19,-0.34,-0.17,-0.14,-0.27,-0.02,-0.11
Global,Apr,1889,-0.08,0.02,-0.1,-0.12,0.05,-0.27,0.1
Global,Aug,1889,-0.08,0.02,-0.1,-0.12,0.05,-0.27,-0.2
Global,Dec,1889,-0.08,0.02,-0.1,-0.12,0.05,-0.27,-0.28
Global,Feb,1889,-0.08,0.02,-0.1,-0.12,0.05,-0.27,0.17
Global,Jan,1889,-0.08,0.02,-0.1,-0.12,0.05,-0.27,-0.08
Global,Jul,1889,-0.08,0.02,-0.1,-0.12,0.05,-0.27,-0.07
Global,Jun,1889,-0.08,0.02,-0.1,-0.12,0.05,-0.27,-0.1
Global,Mar,1889,-0.08,0.02,-0.1,-0.12,0.05,-0.27,0.06
Global,May,1889,-0.08,0.02,-0.1,-0.12,0.05,-0.27,0
Global,Nov,1889,-0.08,0.02,-0.1,-0.12,0.05,-0.27,-0.33
Global,Oct,1889,-0.08,0.02,-0.1,-0.12,0.05,-0.27,-0.25
Global,Sep,1889,-0.08,0.02,-0.1,-0.12,0.05,-0.27,-0.24
Global,Apr,1890,-0.34,-0.38,-0.35,-0.3,-0.36,-0.34,-0.29
Global,Aug,1890,-0.34,-0.38,-0.35,-0.3,-0.36,-0.34,-0.38
Global,Dec,1890,-0.34,-0.38,-0.35,-0.3,-0.36,-0.34,-0.3
Global,Feb,1890,-0.34,-0.38,-0.35,-0.3,-0.36,-0.34,-0.44
Global,Jan,1890,-0.34,-0.38,-0.35,-0.3,-0.36,-0.34,-0.41
Global,Jul,1890,-0.34,-0.38,-0.35,-0.3,-0.36,-0.34,-0.27
Global,Jun,1890,-0.34,-0.38,-0.35,-0.3,-0.36,-0.34,-0.24
Global,Mar,1890,-0.34,-0.38,-0.35,-0.3,-0.36,-0.34,-0.4
Global,May,1890,-0.34,-0.38,-0.35,-0.3,-0.36,-0.34,-0.39
Global,Nov,1890,-0.34,-0.38,-0.35,-0.3,-0.36,-0.34,-0.42
Global,Oct,1890,-0.34,-0.38,-0.35,-0.3,-0.36,-0.34,-0.24
Global,Sep,1890,-0.34,-0.38,-0.35,-0.3,-0.36,-0.34,-0.36
Global,Apr,1891,-0.24,-0.37,-0.22,-0.18,-0.2,-0.23,-0.27
Global,Aug,1891,-0.24,-0.37,-0.22,-0.18,-0.2,-0.23,-0.17
Global,Dec,1891,-0.24,-0.37,-0.22,-0.18,-0.2,-0.23,-0.04
Global,Feb,1891,-0.24,-0.37,-0.22,-0.18,-0.2,-0.23,-0.46
Global,Jan,1891,-0.24,-0.37,-0.22,-0.18,-0.2,-0.23,-0.34
Global,Jul,1891,-0.24,-0.37,-0.22,-0.18,-0.2,-0.23,-0.17
Global,Jun,1891,-0.24,-0.37,-0.22,-0.18,-0.2,-0.23,-0.2
Global,Mar,1891,-0.24,-0.37,-0.22,-0.18,-0.2,-0.23,-0.18
Global,May,1891,-0.24,-0.37,-0.22,-0.18,-0.2,-0.23,-0.16
